0,1,date
39.46540044,-87.37626558,2/26/2015
27.9572212,-81.94959571,2/26/2015
37.75971499,-122.6939756,2/26/2015
30.42114042,-89.0691754,2/26/2015
31.53039349,-83.83560546,2/26/2015
33.73669484,-117.8818902,2/27/2015
34.64489401,-82.46048327,2/28/2015
44.81566738,-86.14800697,2/28/2015
38.30885939,-92.50820581,2/28/2015
32.15690153,-110.8775061,2/28/2015
38.9479389,-92.3260968,2/28/2015
35.90468221,-77.55626062,2/28/2015
34.31047454,-111.7691584,2/28/2015
32.60010548,-89.72682633,3/1/2015
34.10482229,-118.4110473,3/1/2015
29.7804724,-95.3863425,3/1/2015
40.10756121,-89.1611563,3/2/2015
38.37458339,-75.58765982,3/3/2015
33.38829246,-111.931833,3/3/2015
28.90503864,-81.21334271,3/4/2015
37.97672722,-121.3121116,3/4/2015
43.0641114,-87.96721631,3/5/2015
34.18797997,-118.323429,3/5/2015
40.80960627,-96.68054165,3/5/2015
38.99766277,-105.5495049,3/6/2015
28.14683286,-83.20422736,3/6/2015
43.0878055,-89.4301208,3/6/2015
33.5721625,-112.0879662,3/7/2015
35.46760197,-97.51913834,3/8/2015
39.06278721,-75.43669486,3/8/2015
37.24004903,-119.5032355,3/8/2015
35.24289237,-82.72670399,3/9/2015
40.24055148,-109.0085896,3/9/2015
28.38206157,-80.7672082,3/9/2015
33.76265247,-84.4231419,3/9/2015
30.4507665,-91.12584647,3/10/2015
32.19436488,-81.19832938,3/10/2015
34.03926494,-117.6064271,3/10/2015
41.51121521,-81.56356397,3/10/2015
35.10520292,-89.97735447,3/11/2015
33.73669484,-117.8818902,3/11/2015
35.21680471,-114.0167369,3/11/2015
34.10482229,-118.4110473,3/11/2015
32.63501642,-86.80937931,3/11/2015
33.3769487,-86.8055789,3/11/2015
39.60551359,-75.82154634,3/11/2015
38.90477236,-77.01628888,3/12/2015
38.30885939,-92.50820581,3/13/2015
34.09742278,-117.4592413,3/13/2015
37.90169029,-122.0396436,3/13/2015
38.2982347,-122.3012058,3/13/2015
31.53834907,-99.6497468,3/14/2015
40.33843739,-80.59749185,3/14/2015
42.5847398,-87.8736961,3/14/2015
32.60010548,-89.72682633,3/15/2015
44.94774025,-93.10399583,3/16/2015
35.24721796,-81.18363685,3/16/2015
30.82169141,-95.11094754,3/17/2015
38.56663215,-121.4682998,3/17/2015
42.33702922,-122.8532865,3/17/2015
34.65624868,-78.72309414,3/17/2015
37.75971499,-122.6939756,3/17/2015
35.35014666,-119.0312755,3/18/2015
33.56725245,-112.2827261,3/18/2015
30.45489511,-84.25264599,3/18/2015
30.27926997,-81.37452585,3/19/2015
48.99555832,-122.2694711,3/19/2015
35.35014666,-119.0312755,3/19/2015
32.63501642,-86.80937931,3/19/2015
41.47926574,-81.68021483,3/19/2015
43.71240456,-116.6140475,3/19/2015
34.31047454,-111.7691584,3/20/2015
30.06880013,-89.9308814,3/20/2015
35.56938633,-97.9483721,3/20/2015
43.17440637,-78.05633781,3/21/2015
39.82203943,-86.38015459,3/21/2015
39.9847989,-82.9850438,3/21/2015
36.07238278,-109.8902362,3/21/2015
38.10770194,-122.2637361,3/22/2015
45.5371811,-122.6499872,3/22/2015
40.73567141,-73.21580347,3/22/2015
37.36461945,-121.9679323,3/23/2015
43.77188662,-88.43916736,3/24/2015
36.85892862,-76.35663454,3/24/2015
37.24004903,-119.5032355,3/24/2015
33.86297473,-84.51634566,3/25/2015
33.81486794,-79.44433354,3/25/2015
37.24004903,-119.5032355,3/25/2015
33.56725245,-112.2827261,3/25/2015
38.81623776,-94.92977663,3/26/2015
37.24004903,-119.5032355,3/26/2015
33.04893248,-117.2621765,3/27/2015
27.4302569,-80.3359242,3/27/2015
35.35014666,-119.0312755,3/27/2015
42.04462683,-71.87484444,3/27/2015
34.20074154,-119.2145717,3/27/2015
39.49662546,-78.76308081,3/27/2015
42.3322209,-71.01643176,3/27/2015
39.56664283,-83.58806064,3/29/2015
37.70310712,-85.87674527,3/29/2015
44.0567484,-123.1162068,3/30/2015
35.84078694,-114.9260469,3/30/2015
28.05767952,-82.51484962,3/31/2015
29.75361033,-94.93244635,3/31/2015
39.10964605,-76.74585032,3/31/2015
33.9146677,-118.3476677,4/1/2015
40.22493963,-74.65254979,4/1/2015
41.47059084,-90.58373308,4/2/2015
37.15678258,-88.70774128,4/2/2015
36.13544967,-95.91306967,4/2/2015
31.3421954,-92.4087472,4/2/2015
37.64882817,-78.70157159,4/3/2015
42.46009741,-87.85127971,4/4/2015
32.9173424,-80.0651497,4/4/2015
33.80561175,-117.8211974,4/4/2015
35.137893,-106.2152414,4/4/2015
33.5721625,-112.0879662,4/5/2015
35.12701624,-118.4748996,4/5/2015
39.77710046,-86.14634767,4/6/2015
29.8869868,-90.06642184,4/6/2015
44.76919583,-114.5888388,4/6/2015
35.56938633,-97.9483721,4/7/2015
31.53834907,-99.6497468,4/8/2015
30.84940853,-83.27924556,4/8/2015
34.10482229,-118.4110473,4/8/2015
37.38566765,-122.0264969,4/8/2015
35.95720161,-96.21192704,4/9/2015
30.41736391,-86.89084412,4/9/2015
39.82203943,-86.38015459,4/9/2015
40.99568088,-77.78712223,4/9/2015
35.04501118,-81.97792992,4/9/2015
37.24004903,-119.5032355,4/10/2015
39.03580584,-95.6956385,4/10/2015
36.17535109,-96.15773475,4/11/2015
39.77710046,-86.14634767,4/12/2015
35.46760197,-97.51913834,4/12/2015
35.01515809,-78.5027991,4/12/2015
38.90330408,-90.15232955,4/13/2015
32.59926194,-96.86327204,4/14/2015
35.82081215,-90.67949917,4/14/2015
25.77525637,-80.20885121,4/15/2015
34.9422944,-81.9269074,4/15/2015
29.7804724,-95.3863425,4/15/2015
38.9479389,-92.3260968,4/15/2015
38.99766277,-105.5495049,4/15/2015
34.07145359,-117.6980532,4/15/2015
35.47799485,-119.1992057,4/16/2015
41.83861021,-87.68661087,4/17/2015
33.73522768,-116.994605,4/17/2015
38.30885939,-92.50820581,4/17/2015
33.5721625,-112.0879662,4/18/2015
28.14683286,-83.20422736,4/18/2015
37.86237655,-84.66131001,4/19/2015
41.13437181,-102.9685615,4/19/2015
26.20329506,-98.32282002,4/20/2015
40.223729,-74.76399433,4/21/2015
47.16266566,-122.5296589,4/21/2015
34.1007729,-81.19347936,4/21/2015
34.10482229,-118.4110473,4/21/2015
36.85892862,-76.35663454,4/22/2015
31.41269191,-109.9178798,4/22/2015
40.65749262,-73.8387599,4/22/2015
32.7795423,-97.3463354,4/22/2015
39.93671716,-105.2624975,4/22/2015
37.24004903,-119.5032355,4/23/2015
35.56938633,-97.9483721,4/23/2015
33.80574739,-118.1612131,4/23/2015
38.5417584,-122.808561,4/24/2015
44.0567484,-123.1162068,4/24/2015
36.88763617,-94.87179594,4/24/2015
37.17483705,-104.490714,4/24/2015
28.82667298,-96.98482277,4/25/2015
40.66393072,-73.93827499,4/25/2015
28.54181301,-81.72978919,4/25/2015
35.56938633,-97.9483721,4/26/2015
37.24004903,-119.5032355,4/26/2015
33.71044959,-117.9514087,4/26/2015
42.38402073,-83.10165683,4/27/2015
40.76557206,-82.52756264,4/28/2015
30.06880013,-89.9308814,4/28/2015
37.7161346,-88.9256496,4/28/2015
35.56938633,-97.9483721,4/29/2015
33.4019259,-111.7173787,4/29/2015
38.41599926,-121.3841377,4/29/2015
33.76265247,-84.4231419,4/29/2015
36.69532996,-77.53561068,4/29/2015
36.16746379,-86.78570268,4/29/2015
32.81689046,-117.1333353,4/30/2015
31.8491633,-106.4326601,4/30/2015
39.29210614,-75.6078933,5/2/2015
40.29356119,-110.0029814,5/3/2015
32.91008028,-96.6304259,5/3/2015
32.91008028,-96.6304259,5/3/2015
35.1055517,-106.6473884,5/3/2015
37.59576387,-85.40914763,5/3/2015
46.19894634,-119.1736873,5/4/2015
37.24004903,-119.5032355,5/5/2015
34.04934272,-118.0483243,5/5/2015
37.05308927,-80.76236893,5/5/2015
35.9886967,-78.5366584,5/6/2015
33.95234154,-83.99297632,5/7/2015
41.50358337,-73.96543586,5/7/2015
33.86773864,-118.0686012,5/7/2015
33.05608585,-110.9076135,5/8/2015
43.25482243,-76.01087694,5/8/2015
29.8869868,-90.06642184,5/8/2015
45.08420382,-93.25956262,5/8/2015
47.25174587,-122.4596112,5/10/2015
38.92440709,-76.88769955,5/10/2015
32.7795423,-97.3463354,5/11/2015
28.14683286,-83.20422736,5/11/2015
30.3369138,-81.66090703,5/12/2015
23.46931111,-165.2885389,5/12/2015
37.24004903,-119.5032355,5/12/2015
42.19997571,-85.59068424,5/14/2015
28.14683286,-83.20422736,5/14/2015
42.26315005,-89.06121191,5/15/2015
38.56663215,-121.4682998,5/15/2015
41.60744719,-87.65228045,5/16/2015
32.81689046,-117.1333353,5/17/2015
27.76172935,-82.64293485,5/17/2015
33.3635861,-105.6450556,5/17/2015
38.87860915,-77.10094365,5/19/2015
34.9764946,-92.02677558,5/19/2015
39.0863664,-108.5687469,5/19/2015
40.99568088,-77.78712223,5/20/2015
40.94834386,-81.47566154,5/20/2015
37.7571718,-87.1173984,5/20/2015
44.27929638,-105.5068739,5/20/2015
41.26588379,-96.05382374,5/20/2015
31.8491633,-106.4326601,5/21/2015
28.14683286,-83.20422736,5/21/2015
32.9173424,-80.0651497,5/21/2015
40.88897892,-74.04610738,5/21/2015
32.8179219,-79.9589267,5/21/2015
40.00502978,-79.07785632,5/22/2015
42.38402073,-83.10165683,5/23/2015
38.70430744,-93.23530902,5/23/2015
34.10581868,-109.295252,5/23/2015
30.3071816,-97.7559964,5/25/2015
34.7842707,-86.5389964,5/25/2015
47.39092238,-120.7168928,5/26/2015
40.65749262,-73.8387599,5/26/2015
32.52298016,-93.66644138,5/26/2015
40.12272985,-74.70346139,5/27/2015
35.56938633,-97.9483721,5/27/2015
32.6176611,-83.39219224,5/27/2015
33.80574739,-118.1612131,5/27/2015
32.84387352,-116.7585206,5/27/2015
33.85416558,-80.90959195,5/28/2015
39.91072895,-104.9781051,5/28/2015
33.58187277,-85.0836649,5/28/2015
42.13940158,-83.19304113,5/28/2015
