0	1	date
-91.618789	36.25054	3/1/2015
-88.446906	36.001984	3/2/2015
-98.244438	35.057896	3/3/2015
-94.655301	31.649003	3/3/2015
-89.02213	34.250798	3/4/2015
-94.784436	32.159326	3/4/2015
-91.894033	37.259569	3/5/2015
-91.952974	33.136169	3/5/2015
-95.884116	36.293026	3/5/2015
-91.895726	34.795082	3/6/2015
-93.067716	31.752704	3/6/2015
-92.853593	33.585066	3/6/2015
-91.030836	38.546345	3/7/2015
-90.046548	37.985054	3/8/2015
-80.755079	28.394482	3/8/2015
-89.680555	35.0459	3/8/2015
-88.949519	34.722679	3/9/2015
-88.307303	36.283453	3/9/2015
-98.648058	36.797537	3/9/2015
-93.350579	37.182903	3/9/2015
-95.264717	31.953321	3/10/2015
-94.42351	33.448665	3/10/2015
-91.037917	33.405817	3/10/2015
-89.114342	33.175272	3/10/2015
-94.255951	39.038534	3/11/2015
-97.137213	33.641145	3/11/2015
-96.849791	37.882633	3/11/2015
-89.884439	37.831215	3/11/2015
-92.582368	40.214976	3/11/2015
-90.040789	36.236614	3/11/2015
-87.053601	35.596441	3/11/2015
-94.977095	29.749644	3/12/2015
-94.2633	39.331554	3/13/2015
-89.186425	37.73534	3/13/2015
-90.641222	40.458596	3/13/2015
-88.987588	38.622524	3/13/2015
-89.397723	40.157926	3/14/2015
-90.244319	39.723223	3/14/2015
-89.954797	38.514528	3/14/2015
-93.070888	39.790852	3/15/2015
-87.885889	37.110323	3/16/2015
-89.103355	32.771188	3/16/2015
-96.627313	33.222766	3/17/2015
-96.464213	36.317854	3/17/2015
-94.739412	37.006126	3/17/2015
-93.844736	35.502268	3/17/2015
-96.247637	35.072406	3/17/2015
-97.0988	32.007636	3/18/2015
-97.48443	35.220425	3/18/2015
-89.667248	39.182687	3/18/2015
-94.015091	30.905547	3/19/2015
-89.735503	33.471565	3/19/2015
-88.969827	37.74193	3/19/2015
-97.012005	33.045681	3/19/2015
-88.571497	35.139496	3/19/2015
-93.267125	38.709207	3/19/2015
-97.339667	32.529497	3/20/2015
-97.760235	35.49673	3/20/2015
-89.703527	38.140855	3/20/2015
-88.960256	38.312227	3/21/2015
-96.994754	34.506304	3/21/2015
-94.182678	33.113989	3/21/2015
-97.972644	35.510946	3/21/2015
-97.360422	32.360272	3/22/2015
-90.536864	35.690659	3/22/2015
-93.71448	35.291909	3/22/2015
-96.645828	34.781583	3/23/2015
-96.137671	34.370641	3/24/2015
-89.222618	37.463057	3/24/2015
-94.471038	39.22342	3/24/2015
-90.595304	36.411387	3/25/2015
-95.436583	31.316108	3/25/2015
-89.167463	37.354718	3/25/2015
-87.060804	35.204108	3/25/2015
-89.380071	32.97513	3/26/2015
-95.90001	33.257922	3/26/2015
-94.843616	38.694721	3/27/2015
-90.875475	38.813636	3/27/2015
-92.653644	31.936231	3/27/2015
-96.010725	36.368576	3/27/2015
-95.974971	35.439822	3/27/2015
-96.457597	31.685669	3/27/2015
-95.099342	30.335157	3/27/2015
